NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
509,로맨틱 코미디,,,(주)영화사 안다미로,(주)영화사 안다미로,20201203,개봉영화,장편,미국,28,4734540,559,3054200,330,다큐멘터리,12세이상관람가,독립/예술영화
510,최미역행,판위린,,아트비전,시네마 뉴원,20201125,개봉영화,장편,중국,20,4350500,553,2204000,289,드라마,12세이상관람가,독립/예술영화
511,피가로의 결혼,그레이엄 빅,,일미디어,일미디어,20200501,개봉영화,장편,이탈리아,4,13695500,530,9703500,325,공연,12세이상관람가,일반영화
512,왕과 나: 런던 팔라디움 극장 뮤지컬,게리 할버슨,,씨제이포디플렉스 주식회사,씨제이포디플렉스 주식회사,20200429,개봉영화,장편,영국,12,8737000,510,4672500,276,공연,전체관람가,일반영화
513,메피스토,김동후,㈜아라유니버스,,(주)영화사 그램,20200910,개봉영화,장편,한국,30,4054900,502,2710900,324,드라마,15세이상관람가,독립/예술영화
514,영화로운 나날,이상덕,콧수염필름즈,,㈜인디스토리,20191212,개봉영화,장편,한국,17,3828500,493,3213000,387,멜로/로맨스,12세이상관람가,독립/예술영화
515,살로메,로메오 카스텔루치,,,(주)케빈앤컴퍼니,20200920,개봉영화,장편,독일,8,12223600,486,8921800,347,공연,15세이상관람가,일반영화
516,래드윔프스 안티 안티 제너레이션 2019,,,CGV ICECON,CGV ICECON,20201105,개봉영화,장편,일본,27,8549000,475,3887500,216,공연,전체관람가,일반영화
517,월성,"남태제,김성환",한국탐사저널리즘센터,,(주)리틀빅픽쳐스,20191212,개봉영화,장편,한국,26,3003500,468,265000,36,다큐멘터리,전체관람가,독립/예술영화
518,지옥의 오르페,"베리 코스키,마이클 베이어",,,(주)케빈앤컴퍼니,20201025,개봉영화,장편,독일,7,11479100,460,8781400,353,공연,청소년관람불가,일반영화
519,피델리오,,,(주)케빈앤컴퍼니,(주)케빈앤컴퍼니,20200531,개봉영화,장편,독일,7,11230800,455,8194300,330,공연,전체관람가,일반영화
520,더 워닝,다니엘 칼파소로,,(주)더블앤조이픽쳐스,(주)더블앤조이픽쳐스,20200506,개봉영화,장편,스페인,32,2068500,448,720500,140,스릴러,15세이상관람가,독립/예술영화
521,늙은 부부이야기: 스테이지 무비,신태연,예술의전당,,예술의전당,20200819,개봉영화,장편,한국,16,4396500,432,2862000,303,공연,12세이상관람가,독립/예술영화
522,세비야의 이발사,,,일미디어,일미디어,20200303,개봉영화,장편,이탈리아,5,11580500,421,6224500,207,공연,전체관람가,일반영화
523,퀸 오브 아이스,안네 세비스퀴,,(주)엣나인필름,(주)엣나인필름,20200326,개봉영화,장편,노르웨이,36,3109840,419,1746880,239,드라마,15세이상관람가,독립/예술영화
524,테우리,이난,(주)26컴퍼니,,(주)26컴퍼니,20200709,개봉영화,장편,한국,16,3505980,419,2894980,343,드라마,15세이상관람가,독립/예술영화
525,데드워터,,,(주)제이브로,(주)제이브로,20200528,개봉영화,장편,미국,10,2000000,400,0,0,스릴러,15세이상관람가,독립/예술영화
526,이웃의 아내,아론 하비,,(주)제이브로,(주)제이브로,20200526,개봉영화,장편,미국,10,2000000,400,0,0,스릴러,15세이상관람가,독립/예술영화
527,천로역정: 천국을 찾아서,로버트 페르난데스,,(재)CBS,"(재)CBS,주식회사 마운틴픽쳐스",20190613,개봉영화,장편,미국,381,809000,397,0,0,애니메이션,전체관람가,독립/예술영화
528,조쉬 그로반: 브리지스 뉴욕 매디슨스퀘어가든 콘서트,,,씨제이포디플렉스 주식회사,씨제이포디플렉스 주식회사,20200520,개봉영화,장편,영국,20,6988500,395,2947000,165,공연,전체관람가,일반영화
529,이십일세기 소녀,야마토 유키,,(주)디오시네마,(주)디오시네마,20200903,개봉영화,장편,일본,20,3279400,382,2655400,292,드라마,15세이상관람가,독립/예술영화
530,루비,박한진,(주)펠리스,,주식회사 더쿱,20200730,개봉영화,장편,한국,12,3271900,381,2924400,330,드라마,12세이상관람가,독립/예술영화
531,토스카,,,일미디어,일미디어,20201201,개봉영화,장편,이탈리아,4,12100200,359,8938100,267,공연,12세이상관람가,일반영화
532,부부교환 하던 날,왕지방,(주)디에이치미디어,,(주)소나무픽쳐스,20200226,개봉영화,장편,한국,20,1932000,355,663000,141,멜로/로맨스,청소년관람불가,일반영화
533,낮손님,박세민,박세민무비프로덕션,,시네마 뉴원,20200415,개봉영화,장편,한국,19,2404500,345,2037000,286,코미디,청소년관람불가,일반영화
534,국도극장,전지희,명필름랩,,명필름랩,20200529,개봉영화,장편,한국,7,2581000,337,1401000,171,드라마,12세이상관람가,독립/예술영화
535,마농,로랑 펠리,,(주) 인스터 글로벌,(주) 인스터 글로벌,20200331,개봉영화,장편,미국,5,7894300,336,6654700,284,공연,12세이상관람가,일반영화
536,스윈들러,이동환,환필름,,(주)이놀미디어,20201008,개봉영화,장편,한국,16,2634000,330,1654500,201,드라마,15세이상관람가,독립/예술영화
537,시체들의 새벽,조지 A. 로메로,,(주)피터팬픽쳐스,(주)피터팬픽쳐스,20200415,개봉영화,장편,미국,8,2891200,327,2658300,298,공포(호러),15세이상관람가,독립/예술영화
538,가을의 마티네,니시타니 히로시,,찬란,찬란,20201231,개봉영화,장편,일본,19,2033110,321,958970,143,멜로/로맨스,12세이상관람가,독립/예술영화
539,사랑의 묘약,,,일미디어,일미디어,20200602,개봉영화,장편,이탈리아,5,8740000,319,6784500,229,공연,12세이상관람가,일반영화
540,팔리아치,마리오 마르토네,,일미디어,일미디어,20200703,개봉영화,장편,이탈리아,5,8354650,316,4863600,162,공연,12세이상관람가,일반영화
541,犬견 : 버려진 아이들,서하늘,바라봄엔터테인먼트,,주식회사 씨엠닉스,20201018,개봉영화,장편,한국,1,996000,315,0,0,범죄,15세이상관람가,독립/예술영화
542,용감한 토끼 당당이,증헌림,,예지림엔터테인먼트,예지림엔터테인먼트,20201217,개봉영화,장편,중국,5,1550000,310,0,0,애니메이션,전체관람가,독립/예술영화
543,라 보엠,,,,(주)케빈앤컴퍼니,20201129,개봉영화,장편,독일,7,7890500,307,5579900,218,공연,전체관람가,일반영화
544,래미와 친구들: 푸른푸른 초원의 위기,웨이밍 황,,와이드 릴리즈(주),와이드 릴리즈(주),20200730,개봉영화,장편,중국,18,2252600,304,374100,47,애니메이션,전체관람가,일반영화
545,엽문 리부트 2020,이입명,,씨네쿼넌 픽쳐스,(주)영화사 빅,20201126,개봉영화,장편,중국,24,2277770,302,363900,48,액션,12세이상관람가,독립/예술영화
546,브레이크,,,주식회사 콘텐츠플레이,주식회사 콘텐츠플레이,20200520,개봉영화,장편,러시아,5,1500000,300,0,0,스릴러,15세이상관람가,독립/예술영화
547,삽질,김병기,ohmynews,,(주)엣나인필름,20191114,개봉영화,장편,한국,171,2060000,294,1988000,284,다큐멘터리,12세이상관람가,독립/예술영화
548,16세의 사운드트랙,힐러리 셰익스피어,,(주)마노엔터테인먼트,(주)마노엔터테인먼트,20200702,개봉영화,장편,영국,19,2460400,286,1502900,165,코미디,12세이상관람가,독립/예술영화
549,산상수훈,유영의,(주)그란,,"이언픽쳐스,(주)그란",20171207,개봉영화,장편,한국,71,3206000,284,3206000,284,드라마,전체관람가,독립/예술영화
550,머리카락,이미해,스튜디오 파동,,"목영이엔엠,(주)다자인소프트",20201210,개봉영화,장편,한국,12,2505670,279,1936070,204,다큐멘터리,전체관람가,독립/예술영화
551,젊은 모녀,왕지방,(주)디에이치미디어,,(주)소나무픽쳐스,20200910,개봉영화,장편,한국,20,1562000,269,669000,125,멜로/로맨스,청소년관람불가,일반영화
552,허슬러,로렌 스카파리아,,(유)조이앤시네마,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",20191127,개봉영화,장편,미국,445,1730000,262,1307000,175,범죄,청소년관람불가,일반영화
553,시호,홍수동,영화사청춘 주식회사,,"주식회사 마운틴픽쳐스,주식회사 블루필름웍스",20200227,개봉영화,장편,한국,6,2310000,260,2130000,237,멜로/로맨스,청소년관람불가,일반영화
554,대통령의 7시간,이상호,(주)씨네포트,,"(주)씨네포트,주식회사 마운틴픽쳐스",20191114,개봉영화,장편,한국,84,1992000,256,914000,108,다큐멘터리,12세이상관람가,독립/예술영화
555,뮤지컬 버드나무에 부는 바람,,,C 무비,C 무비,20201007,개봉영화,장편,영국,11,4476500,254,2611500,148,뮤지컬,전체관람가,일반영화
556,참한 누나,왕지방,(주)디에이치미디어,,(주)소나무픽쳐스,20200219,개봉영화,장편,한국,19,1323000,252,654000,138,멜로/로맨스,청소년관람불가,일반영화
557,호흡,권만기,한국영화아카데미,,(주)영화사 그램,20191219,개봉영화,장편,한국,22,1227000,246,549000,65,드라마,15세이상관람가,독립/예술영화
558,과외 누나,이가온,(주)케이알씨지,,(주)케이알씨지,20200103,개봉영화,장편,한국,20,1183000,244,1141000,229,멜로/로맨스,청소년관람불가,일반영화
559,누드모델의 목적,,(주)케이알씨지,,(주)케이알씨지,20200403,개봉영화,장편,한국,10,1183000,244,1141000,229,멜로/로맨스,청소년관람불가,일반영화
560,아스테릭스: 마법 물약의 비밀,"루이 클리시,알렉상드르 아스티에",,(주)박수엔터테인먼트,(주)박수엔터테인먼트,20191212,개봉영화,장편,프랑스,166,1244000,244,0,0,애니메이션,전체관람가,일반영화
561,엄마와 딸,이동현,(주)케이알씨지,,(주)케이알씨지,20200130,개봉영화,장편,한국,20,1183000,244,1141000,229,멜로/로맨스,청소년관람불가,일반영화
562,환각섹스,,(주)케이알씨지,,(주)케이알씨지,20200403,개봉영화,장편,한국,10,1183000,244,1141000,229,멜로/로맨스,청소년관람불가,일반영화
563,"시, 나리오",김동원,썸머트리 주식회사,,(주)노바이앤티,20200702,개봉영화,장편,한국,18,1928000,243,939500,104,드라마,15세이상관람가,독립/예술영화
564,블라인드 파트너,이로운,(주)케이알씨지,,(주)케이알씨지,20200319,개봉영화,장편,한국,18,1181000,242,1141000,229,멜로/로맨스,청소년관람불가,일반영화
565,스폰서 X,에로핑,비스킷미디어,,(주)케이알씨지,20200327,개봉영화,장편,한국,18,1181000,242,1141000,229,멜로/로맨스,청소년관람불가,일반영화
566,새엄마의 목적,이로운,(주)케이알씨지,,(주)케이알씨지,20200319,개봉영화,장편,한국,17,1180000,241,1141000,229,멜로/로맨스,청소년관람불가,일반영화
567,붉은 눈,,,(주)미디어캐슬,(주)미디어캐슬,20201224,개봉영화,장편,일본,5,1200000,240,800000,160,미스터리,청소년관람불가,독립/예술영화
568,크롤,알렉산더 아야,,롯데컬처웍스(주)롯데엔터테인먼트,롯데컬처웍스(주)롯데엔터테인먼트,20191127,개봉영화,장편,미국,612,1872000,240,1872000,240,액션,15세이상관람가,일반영화
569,천년여우 구미호,최환,(주)케이알씨지,,(주)케이알씨지,20201203,개봉영화,장편,한국,11,957000,231,914000,188,멜로/로맨스,청소년관람불가,일반영화
570,인플루언서,오영근,(주)인터오리진아이엔씨,,(주)인터오리진아이엔씨,20201125,개봉영화,장편,한국,7,2292900,229,1739000,164,다큐멘터리,전체관람가,일반영화
571,마농 레스코,,,일미디어,일미디어,20200803,개봉영화,장편,이탈리아,5,6274150,228,3994500,135,공연,12세이상관람가,일반영화
572,러브 앳,위고 젤랭,,(주)크리픽쳐스,(주)크리픽쳐스,20191127,개봉영화,장편,프랑스,153,1773000,226,1533000,186,멜로/로맨스,12세이상관람가,일반영화
573,뮤지컬 남극 탐험가는 나를 좋아해,데이빗 혼,,C 무비,C 무비,20200916,개봉영화,장편,미국,16,3940000,219,2051000,114,뮤지컬,15세이상관람가,일반영화
574,7월7일,손승현,필름소년,,(주)이놀미디어,20200902,개봉영화,장편,한국,18,1846560,219,1283580,145,드라마,12세이상관람가,독립/예술영화
575,덩케르크 이스케이프,,,,(주)박수엔터테인먼트,20200820,개봉영화,장편,영국,13,1572900,217,686400,87,전쟁,15세이상관람가,독립/예술영화
576,경계선,알리 아바시,,(유)조이앤시네마,(주)제이앤씨미디어그룹,20191024,개봉영화,장편,스웨덴,48,1765000,214,1765000,214,판타지,청소년관람불가,독립/예술영화
577,속물들,"신아가,이상철",영화사고래,,(주)삼백상회,20191212,개봉영화,장편,한국,95,1161800,214,0,0,드라마,15세이상관람가,독립/예술영화
578,이별의 목적,이건우,(주)한영씨앤텍,,주식회사 블루필름웍스,20200910,개봉영화,장편,한국,15,1690470,214,997500,124,멜로/로맨스,12세이상관람가,독립/예술영화
579,전쟁,요크 샤클톤,,(유)조이앤시네마,(주)제이앤씨미디어그룹,20201230,개봉영화,장편,미국,35,1370000,212,584500,92,액션,15세이상관람가,일반영화
580,유쾌한 과부,다미아노 미키엘레토,,일미디어,일미디어,20201002,개봉영화,장편,이탈리아,4,5513000,211,3154500,102,공연,12세이상관람가,일반영화
581,개 같은 것들,최종학,(주)에이치에이케이프로덕션,,(주)콘텐츠윙,20201217,개봉영화,장편,한국,2,1797000,207,1765000,203,드라마,청소년관람불가,일반영화
582,아틸라,,,일미디어,일미디어,20200403,개봉영화,장편,이탈리아,5,5650000,204,4092000,134,공연,15세이상관람가,일반영화
583,벨빌 캅,라시드 부샤렙,,(주)누리픽쳐스,(주)누리픽쳐스,20200625,개봉영화,장편,프랑스,5,1600500,202,1042000,131,범죄,15세이상관람가,독립/예술영화
584,더 듀얼,,,(주)제이브로,(주)제이브로,20201119,개봉영화,장편,미국,5,1000000,200,0,0,범죄,청소년관람불가,독립/예술영화
585,런 위드 더 헌티드,,,(주)제이브로,(주)제이브로,20201104,개봉영화,장편,미국,5,1000000,200,0,0,범죄,15세이상관람가,독립/예술영화
586,행동하는 양심 김대중,신상민,명량문화재단,,주식회사 마운틴픽쳐스,20191128,개봉영화,장편,한국,86,1800000,200,1800000,200,다큐멘터리,12세이상관람가,독립/예술영화
587,탱크 투 베를린,,,(유)조이앤시네마,(주)제이앤씨미디어그룹,20201223,개봉영화,장편,러시아,16,1490740,196,877800,98,액션,15세이상관람가,독립/예술영화
588,두 번째 엄마-불륜정사,최환,(주)케이알씨지,,(주)케이알씨지,20201203,개봉영화,장편,한국,20,912000,191,903000,182,멜로/로맨스,청소년관람불가,일반영화
